Wvlgth Direct_normal_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Zonal_ground_reflectance
6.5000e+02 1.3850e+00 5.1228e-01 1.5425e+00 1.3850e+00 9.4690e-02 2.5780e-01
6.5100e+02 1.4690e+00 5.1132e-01 1.5975e+00 1.4690e+00 1.0040e-01 2.5820e-01
6.5200e+02 1.4220e+00 5.0789e-01 1.5938e+00 1.4220e+00 9.5770e-02 2.5890e-01
6.5300e+02 1.4540e+00 5.0373e-01 1.5962e+00 1.4540e+00 9.8940e-02 2.5960e-01
6.5400e+02 1.4370e+00 4.8670e-01 1.5750e+00 1.4370e+00 9.7620e-02 2.6020e-01
6.5500e+02 1.3760e+00 4.9939e-01 1.5025e+00 1.3760e+00 9.2740e-02 2.6060e-01
6.5600e+02 1.2040e+00 5.0309e-01 1.3525e+00 1.2040e+00 8.1230e-02 2.6100e-01
6.5700e+02 1.2580e+00 4.8905e-01 1.3925e+00 1.2580e+00 8.4750e-02 2.6220e-01
6.5800e+02 1.4040e+00 4.9965e-01 1.5200e+00 1.4040e+00 9.4610e-02 2.6330e-01
6.5900e+02 1.4080e+00 4.9194e-01 1.5425e+00 1.4080e+00 9.4720e-02 2.6400e-01
6.6000e+02 1.4190e+00 4.8021e-01 1.5588e+00 1.4190e+00 9.4970e-02 2.6440e-01
6.6100e+02 1.4170e+00 4.8508e-01 1.5688e+00 1.4170e+00 9.4160e-02 2.6490e-01
6.6200e+02 1.4110e+00 4.9099e-01 1.5688e+00 1.4110e+00 9.3000e-02 2.6600e-01
6.6300e+02 1.4100e+00 4.8967e-01 1.5600e+00 1.4100e+00 9.3070e-02 2.6710e-01
6.6400e+02 1.4150e+00 4.8791e-01 1.5537e+00 1.4150e+00 9.3870e-02 2.6780e-01
6.6500e+02 1.4350e+00 4.8326e-01 1.5662e+00 1.4350e+00 9.5400e-02 2.6820e-01
6.6600e+02 1.4300e+00 4.8311e-01 1.5588e+00 1.4300e+00 9.5170e-02 2.6870e-01
6.6700e+02 1.4170e+00 4.7884e-01 1.5413e+00 1.4170e+00 9.4320e-02 2.6940e-01
6.6800e+02 1.4190e+00 4.8031e-01 1.5350e+00 1.4190e+00 9.4450e-02 2.7020e-01
6.6900e+02 1.4430e+00 4.7621e-01 1.5525e+00 1.4430e+00 9.5850e-02 2.7060e-01
6.7000e+02 1.4220e+00 4.7397e-01 1.5337e+00 1.4220e+00 9.4290e-02 2.7110e-01
6.7100e+02 1.4180e+00 4.7514e-01 1.5275e+00 1.4180e+00 9.3890e-02 2.7180e-01
6.7200e+02 1.3970e+00 4.7044e-01 1.5137e+00 1.3970e+00 9.2420e-02 2.7340e-01
6.7300e+02 1.4080e+00 4.6936e-01 1.5175e+00 1.4080e+00 9.3080e-02 2.7500e-01
6.7400e+02 1.4050e+00 4.6773e-01 1.5100e+00 1.4050e+00 9.2700e-02 2.7540e-01
6.7500e+02 1.3930e+00 4.6737e-01 1.5037e+00 1.3930e+00 9.1690e-02 2.7570e-01
6.7600e+02 1.4090e+00 4.6192e-01 1.5150e+00 1.4090e+00 9.2530e-02 2.7650e-01
6.7700e+02 1.3950e+00 4.6302e-01 1.5037e+00 1.3950e+00 9.1500e-02 2.7760e-01
6.7800e+02 1.4020e+00 4.5738e-01 1.5063e+00 1.4020e+00 9.1790e-02 2.7880e-01
6.7900e+02 1.3890e+00 4.5613e-01 1.4925e+00 1.3890e+00 9.0800e-02 2.7960e-01
6.8000e+02 1.3910e+00 4.5850e-01 1.4900e+00 1.3910e+00 9.0730e-02 2.8040e-01
6.8100e+02 1.3850e+00 4.6021e-01 1.4900e+00 1.3850e+00 9.0170e-02 2.8110e-01
6.8200e+02 1.3910e+00 4.5750e-01 1.4888e+00 1.3910e+00 9.0390e-02 2.8180e-01
6.8300e+02 1.3750e+00 4.5304e-01 1.4800e+00 1.3750e+00 8.9200e-02 2.8250e-01
6.8400e+02 1.3660e+00 4.5374e-01 1.4712e+00 1.3660e+00 8.8370e-02 2.8290e-01
6.8500e+02 1.3660e+00 4.5172e-01 1.4650e+00 1.3660e+00 8.8200e-02 2.8320e-01
6.8600e+02 1.3350e+00 4.5028e-01 1.4400e+00 1.3350e+00 8.5990e-02 2.8410e-01
6.8700e+02 1.0870e+00 4.4936e-01 1.4663e+00 1.0870e+00 5.8310e-02 2.8470e-01
6.8800e+02 1.1970e+00 4.4602e-01 1.4788e+00 1.1970e+00 6.8960e-02 2.8600e-01
6.8900e+02 1.2030e+00 4.4494e-01 1.4800e+00 1.2030e+00 6.9270e-02 2.8630e-01
6.9000e+02 1.2400e+00 4.4371e-01 1.4788e+00 1.2400e+00 7.2950e-02 2.8670e-01
6.9100e+02 1.2720e+00 4.3906e-01 1.4688e+00 1.2720e+00 7.6560e-02 2.8780e-01
6.9200e+02 1.2910e+00 4.3980e-01 1.4538e+00 1.2910e+00 7.9090e-02 2.8910e-01
6.9300e+02 1.2850e+00 4.4254e-01 1.4587e+00 1.2850e+00 7.8310e-02 2.9000e-01
6.9400e+02 1.2720e+00 4.4079e-01 1.4575e+00 1.2720e+00 7.7130e-02 2.9030e-01
6.9500e+02 1.2830e+00 4.3996e-01 1.4425e+00 1.2830e+00 7.8890e-02 2.9070e-01
6.9600e+02 1.2810e+00 4.4188e-01 1.4400e+00 1.2810e+00 7.8460e-02 2.9170e-01
6.9700e+02 1.3310e+00 4.3987e-01 1.4375e+00 1.3310e+00 8.3400e-02 2.9300e-01
6.9800e+02 1.3100e+00 4.3113e-01 1.4238e+00 1.3100e+00 8.1870e-02 2.9390e-01
6.9900e+02 1.2960e+00 3.8727e-01 1.4275e+00 1.2960e+00 7.9560e-02 2.9420e-01
7.0000e+02 1.2860e+00 4.2374e-01 1.4200e+00 1.2860e+00 7.8760e-02 2.9450e-01
7.0100e+02 1.2730e+00 4.2903e-01 1.4100e+00 1.2730e+00 7.7480e-02 2.9560e-01
7.0200e+02 1.2690e+00 4.2827e-01 1.4025e+00 1.2690e+00 7.7540e-02 2.9680e-01
7.0300e+02 1.2760e+00 4.2378e-01 1.4100e+00 1.2760e+00 7.7790e-02 2.9750e-01
7.0400e+02 1.3020e+00 4.2213e-01 1.4200e+00 1.3020e+00 7.9950e-02 2.9790e-01
7.0500e+02 1.3150e+00 4.2118e-01 1.4263e+00 1.3150e+00 8.0430e-02 2.9830e-01
7.0600e+02 1.3050e+00 4.1879e-01 1.4112e+00 1.3050e+00 7.9910e-02 2.9910e-01
7.0700e+02 1.2980e+00 4.1711e-01 1.4013e+00 1.2980e+00 7.9410e-02 2.9980e-01
7.0800e+02 1.2940e+00 4.1573e-01 1.3987e+00 1.2940e+00 7.8960e-02 3.0030e-01
7.0900e+02 1.2940e+00 4.1418e-01 1.3925e+00 1.2940e+00 7.9150e-02 3.0080e-01
7.1000e+02 1.3030e+00 4.0915e-01 1.3987e+00 1.3030e+00 7.9360e-02 3.0110e-01
7.1100e+02 1.2990e+00 4.0771e-01 1.3975e+00 1.2990e+00 7.9180e-02 3.0330e-01
7.1200e+02 1.2890e+00 4.0997e-01 1.3813e+00 1.2890e+00 7.8610e-02 3.0520e-01
7.1300e+02 1.2750e+00 4.0910e-01 1.3725e+00 1.2750e+00 7.7450e-02 3.0580e-01
7.1400e+02 1.2860e+00 4.0725e-01 1.3750e+00 1.2860e+00 7.7910e-02 3.0580e-01
7.1500e+02 1.2470e+00 4.0271e-01 1.3562e+00 1.2470e+00 7.4950e-02 3.0600e-01
7.1600e+02 1.2610e+00 3.9794e-01 1.3675e+00 1.2610e+00 7.5520e-02 3.0720e-01
7.1700e+02 1.1430e+00 3.9413e-01 1.3687e+00 1.1430e+00 6.4330e-02 3.0810e-01
7.1800e+02 1.0760e+00 3.9834e-01 1.3538e+00 1.0760e+00 5.9220e-02 3.0890e-01
7.1900e+02 9.7270e-01 3.9972e-01 1.3137e+00 9.7270e-01 5.2580e-02 3.0960e-01
7.2000e+02 1.0390e+00 3.9546e-01 1.3438e+00 1.0390e+00 5.6130e-02 3.1030e-01
7.2100e+02 1.1140e+00 3.9500e-01 1.3513e+00 1.1140e+00 6.2580e-02 3.1120e-01
7.2200e+02 1.2360e+00 3.9408e-01 1.3575e+00 1.2360e+00 7.2510e-02 3.1210e-01
7.2300e+02 1.1600e+00 3.9040e-01 1.3525e+00 1.1600e+00 6.6080e-02 3.1250e-01
7.2400e+02 1.0910e+00 3.8557e-01 1.3575e+00 1.0910e+00 6.0090e-02 3.1280e-01
7.2500e+02 1.0790e+00 3.8541e-01 1.3500e+00 1.0790e+00 5.8860e-02 3.1310e-01
7.2600e+02 1.1170e+00 3.8227e-01 1.3413e+00 1.1170e+00 6.1450e-02 3.1350e-01
7.2700e+02 1.1130e+00 3.8676e-01 1.3400e+00 1.1130e+00 6.1620e-02 3.1390e-01
7.2800e+02 1.0820e+00 3.8277e-01 1.3325e+00 1.0820e+00 5.8560e-02 3.1410e-01
7.2900e+02 1.0710e+00 3.8100e-01 1.2950e+00 1.0710e+00 5.9230e-02 3.1460e-01
7.3000e+02 1.1510e+00 3.7562e-01 1.3288e+00 1.1510e+00 6.3920e-02 3.1520e-01
7.3100e+02 1.0990e+00 3.8049e-01 1.3162e+00 1.0990e+00 6.0250e-02 3.1590e-01
7.3200e+02 1.1660e+00 3.8000e-01 1.3250e+00 1.1660e+00 6.5310e-02 3.1680e-01
7.3300e+02 1.1910e+00 3.7882e-01 1.3162e+00 1.1910e+00 6.8080e-02 3.1720e-01
7.3400e+02 1.2260e+00 3.7756e-01 1.3350e+00 1.2260e+00 7.0270e-02 3.1760e-01
7.3500e+02 1.2110e+00 3.7555e-01 1.3288e+00 1.2110e+00 6.9030e-02 3.1820e-01
7.3600e+02 1.1980e+00 3.7216e-01 1.3125e+00 1.1980e+00 6.8230e-02 3.1890e-01
7.3700e+02 1.1970e+00 3.7416e-01 1.3088e+00 1.1970e+00 6.7940e-02 3.1960e-01
7.3800e+02 1.2090e+00 3.7046e-01 1.2962e+00 1.2090e+00 6.9370e-02 3.2000e-01
7.3900e+02 1.1730e+00 3.6709e-01 1.2675e+00 1.1730e+00 6.7130e-02 3.2040e-01
7.4000e+02 1.1980e+00 3.6899e-01 1.2763e+00 1.1980e+00 6.8700e-02 3.2080e-01
7.4100e+02 1.1920e+00 3.6650e-01 1.2700e+00 1.1920e+00 6.8330e-02 3.2130e-01
7.4200e+02 1.1900e+00 3.6827e-01 1.2650e+00 1.1900e+00 6.8250e-02 3.2160e-01
7.4300e+02 1.2140e+00 3.6580e-01 1.2875e+00 1.2140e+00 6.9500e-02 3.2160e-01
7.4400e+02 1.2230e+00 3.6569e-01 1.2975e+00 1.2230e+00 6.9900e-02 3.2160e-01
7.4500e+02 1.2210e+00 3.6390e-01 1.2913e+00 1.2210e+00 6.9730e-02 3.2210e-01
7.4600e+02 1.2190e+00 3.5951e-01 1.2900e+00 1.2190e+00 6.9430e-02 3.2280e-01
7.4700e+02 1.2190e+00 3.6032e-01 1.2888e+00 1.2190e+00 6.9320e-02 3.2340e-01
7.4800e+02 1.2110e+00 3.6290e-01 1.2812e+00 1.2110e+00 6.8720e-02 3.2340e-01
7.4900e+02 1.2070e+00 3.5741e-01 1.2788e+00 1.2070e+00 6.8300e-02 3.2340e-01
7.5000e+02 1.2050e+00 3.5700e-01 1.2712e+00 1.2050e+00 6.8060e-02 3.2390e-01
7.5100e+02 1.2000e+00 3.5874e-01 1.2700e+00 1.2000e+00 6.7610e-02 3.2460e-01
7.5200e+02 1.2040e+00 3.5736e-01 1.2700e+00 1.2040e+00 6.7690e-02 3.2520e-01
7.5300e+02 1.1970e+00 3.5391e-01 1.2712e+00 1.1970e+00 6.7170e-02 3.2520e-01
7.5400e+02 1.2130e+00 3.5457e-01 1.2788e+00 1.2130e+00 6.7830e-02 3.2520e-01
7.5500e+02 1.2090e+00 3.5378e-01 1.2775e+00 1.2090e+00 6.7470e-02 3.2580e-01
7.5600e+02 1.1940e+00 3.5288e-01 1.2625e+00 1.1940e+00 6.6520e-02 3.2660e-01
7.5700e+02 1.1930e+00 3.4911e-01 1.2612e+00 1.1930e+00 6.6310e-02 3.2720e-01
7.5800e+02 1.2000e+00 3.5165e-01 1.2663e+00 1.2000e+00 6.6550e-02 3.2760e-01
7.5900e+02 1.1720e+00 3.4898e-01 1.2537e+00 1.1720e+00 6.4350e-02 3.2790e-01
7.6000e+02 4.3590e-01 3.4846e-01 1.2575e+00 4.3590e-01 1.1050e-02 3.2620e-01
7.6100e+02 3.0220e-01 3.4931e-01 1.2512e+00 3.0220e-01 5.8100e-03 3.2610e-01
7.6200e+02 8.1460e-01 3.4665e-01 1.2500e+00 8.1460e-01 3.3570e-02 3.2810e-01
7.6300e+02 5.5110e-01 3.3969e-01 1.2512e+00 5.5110e-01 1.6660e-02 3.2730e-01
7.6400e+02 6.9540e-01 3.4090e-01 1.2575e+00 6.9540e-01 2.5060e-02 3.2770e-01
7.6500e+02 8.1310e-01 3.4047e-01 1.2450e+00 8.1310e-01 3.3230e-02 3.2830e-01
7.6600e+02 8.9910e-01 3.4125e-01 1.2075e+00 8.9910e-01 4.0780e-02 3.2900e-01
7.6700e+02 1.0150e+00 3.4048e-01 1.2112e+00 1.0150e+00 5.0040e-02 3.2960e-01
7.6800e+02 1.1140e+00 3.3901e-01 1.2250e+00 1.1140e+00 5.8210e-02 3.3020e-01
7.6900e+02 1.1170e+00 3.3104e-01 1.2125e+00 1.1170e+00 5.9060e-02 3.3070e-01
7.7000e+02 1.1390e+00 3.3651e-01 1.2100e+00 1.1390e+00 6.0950e-02 3.3140e-01
7.7100e+02 1.1410e+00 3.3563e-01 1.2100e+00 1.1410e+00 6.1360e-02 3.3220e-01
7.7200e+02 1.1490e+00 3.3725e-01 1.2100e+00 1.1490e+00 6.1750e-02 3.3260e-01
7.7300e+02 1.1480e+00 3.3384e-01 1.2100e+00 1.1480e+00 6.1560e-02 3.3260e-01
7.7400e+02 1.1470e+00 3.3246e-01 1.2100e+00 1.1470e+00 6.1430e-02 3.3260e-01
7.7500e+02 1.1470e+00 3.2883e-01 1.2100e+00 1.1470e+00 6.1310e-02 3.3330e-01
7.7600e+02 1.1490e+00 3.2993e-01 1.2087e+00 1.1490e+00 6.1340e-02 3.3410e-01
7.7700e+02 1.1420e+00 3.2696e-01 1.2012e+00 1.1420e+00 6.0840e-02 3.3450e-01
7.7800e+02 1.1410e+00 3.2434e-01 1.2012e+00 1.1410e+00 6.0610e-02 3.3450e-01
7.7900e+02 1.1460e+00 3.2437e-01 1.2063e+00 1.1460e+00 6.0730e-02 3.3450e-01
7.8000e+02 1.1330e+00 3.3020e-01 1.1925e+00 1.1330e+00 5.9930e-02 3.3490e-01
7.8100e+02 1.1310e+00 3.2636e-01 1.1912e+00 1.1310e+00 5.9660e-02 3.3530e-01
7.8200e+02 1.1360e+00 3.2730e-01 1.1975e+00 1.1360e+00 5.9800e-02 3.3560e-01
7.8300e+02 1.1310e+00 3.2662e-01 1.1900e+00 1.1310e+00 5.9420e-02 3.3600e-01
7.8400e+02 1.1230e+00 3.1555e-01 1.1825e+00 1.1230e+00 5.8890e-02 3.3630e-01
7.8500e+02 1.1280e+00 3.1638e-01 1.1887e+00 1.1280e+00 5.9000e-02 3.3670e-01
7.8600e+02 1.1290e+00 3.1865e-01 1.1900e+00 1.1290e+00 5.8890e-02 3.3720e-01
7.8700e+02 1.1200e+00 3.1997e-01 1.1887e+00 1.1200e+00 5.7990e-02 3.3750e-01
7.8800e+02 1.1080e+00 3.1962e-01 1.1812e+00 1.1080e+00 5.7080e-02 3.3780e-01
7.8900e+02 1.1040e+00 3.1912e-01 1.1787e+00 1.1040e+00 5.6600e-02 3.3810e-01
7.9000e+02 1.0780e+00 3.1442e-01 1.1700e+00 1.0780e+00 5.4550e-02 3.3850e-01
7.9100e+02 1.0850e+00 3.1451e-01 1.1600e+00 1.0850e+00 5.5330e-02 3.3890e-01
7.9200e+02 1.0740e+00 3.1196e-01 1.1500e+00 1.0740e+00 5.4700e-02 3.3900e-01
7.9300e+02 1.0680e+00 3.1189e-01 1.1400e+00 1.0680e+00 5.4150e-02 3.3900e-01
7.9400e+02 1.0690e+00 3.1619e-01 1.1313e+00 1.0690e+00 5.4700e-02 3.3910e-01
7.9500e+02 1.0670e+00 3.1349e-01 1.1313e+00 1.0670e+00 5.4340e-02 3.3950e-01
7.9600e+02 1.0590e+00 3.0943e-01 1.1413e+00 1.0590e+00 5.3100e-02 3.3990e-01
7.9700e+02 1.0750e+00 3.0904e-01 1.1562e+00 1.0750e+00 5.3860e-02 3.4060e-01
7.9800e+02 1.0860e+00 3.0866e-01 1.1500e+00 1.0860e+00 5.4920e-02 3.4130e-01
7.9900e+02 1.0670e+00 3.0926e-01 1.1387e+00 1.0670e+00 5.3690e-02 3.4190e-01
8.0000e+02 1.0520e+00 3.0984e-01 1.1250e+00 1.0520e+00 5.2620e-02 3.4190e-01
8.0100e+02 1.0660e+00 3.0550e-01 1.1375e+00 1.0660e+00 5.3080e-02 3.4190e-01
8.0200e+02 1.0660e+00 3.0174e-01 1.1375e+00 1.0660e+00 5.3020e-02 3.4210e-01
8.0300e+02 1.0480e+00 3.0290e-01 1.1238e+00 1.0480e+00 5.1910e-02 3.4250e-01
8.0400e+02 1.0590e+00 3.0288e-01 1.1250e+00 1.0590e+00 5.2440e-02 3.4280e-01
8.0500e+02 1.0330e+00 3.0481e-01 1.1075e+00 1.0330e+00 5.1240e-02 3.4320e-01
8.0600e+02 1.0710e+00 3.0298e-01 1.1250e+00 1.0710e+00 5.3270e-02 3.4360e-01
8.0700e+02 1.0610e+00 3.0017e-01 1.1213e+00 1.0610e+00 5.2570e-02 3.4390e-01
8.0800e+02 1.0560e+00 3.0403e-01 1.1175e+00 1.0560e+00 5.2290e-02 3.4430e-01
8.0900e+02 1.0330e+00 2.9883e-01 1.1038e+00 1.0330e+00 5.0830e-02 3.4470e-01
8.1000e+02 1.0370e+00 2.8209e-01 1.1087e+00 1.0370e+00 5.0670e-02 3.4510e-01
8.1100e+02 1.0380e+00 3.0100e-01 1.1113e+00 1.0380e+00 5.0530e-02 3.4550e-01
8.1200e+02 1.0190e+00 2.9928e-01 1.1187e+00 1.0190e+00 4.8820e-02 3.4610e-01
8.1300e+02 1.0050e+00 3.0186e-01 1.1200e+00 1.0050e+00 4.7750e-02 3.4680e-01
8.1400e+02 9.2640e-01 2.9415e-01 1.1187e+00 9.2640e-01 4.2050e-02 3.4710e-01
8.1500e+02 9.1810e-01 2.9771e-01 1.1113e+00 9.1810e-01 4.1560e-02 3.4710e-01
8.1600e+02 8.6010e-01 2.9838e-01 1.1100e+00 8.6010e-01 3.8240e-02 3.4710e-01
8.1700e+02 8.7620e-01 2.9735e-01 1.1075e+00 8.7620e-01 3.9160e-02 3.4740e-01
8.1800e+02 8.5170e-01 2.7573e-01 1.0900e+00 8.5170e-01 3.7640e-02 3.4780e-01
8.1900e+02 9.1350e-01 2.7534e-01 1.0725e+00 9.1350e-01 4.1930e-02 3.4830e-01
8.2000e+02 8.7960e-01 2.9213e-01 1.0713e+00 8.7960e-01 3.9580e-02 3.4860e-01
8.2100e+02 9.8640e-01 2.8919e-01 1.0762e+00 9.8640e-01 4.6600e-02 3.4920e-01
8.2200e+02 9.4620e-01 2.9325e-01 1.0650e+00 9.4620e-01 4.4190e-02 3.4960e-01
8.2300e+02 7.1790e-01 2.8764e-01 1.0762e+00 7.1790e-01 2.8260e-02 3.4940e-01
8.2400e+02 9.3930e-01 2.8642e-01 1.0713e+00 9.3930e-01 4.3020e-02 3.5020e-01
8.2500e+02 9.6090e-01 2.8659e-01 1.0713e+00 9.6090e-01 4.4780e-02 3.5060e-01
8.2600e+02 9.3550e-01 2.8836e-01 1.0788e+00 9.3550e-01 4.2790e-02 3.5090e-01
8.2700e+02 9.7520e-01 2.8675e-01 1.0788e+00 9.7520e-01 4.5330e-02 3.5130e-01
8.2800e+02 8.7010e-01 2.8078e-01 1.0700e+00 8.7010e-01 3.8280e-02 3.5160e-01
8.2900e+02 9.2830e-01 2.8389e-01 1.0613e+00 9.2830e-01 4.2360e-02 3.5190e-01
8.3000e+02 9.1820e-01 2.8262e-01 1.0600e+00 9.1820e-01 4.1600e-02 3.5180e-01
8.3100e+02 9.2470e-01 2.8401e-01 1.0600e+00 9.2470e-01 4.1900e-02 3.5180e-01
8.3200e+02 9.0040e-01 2.7822e-01 1.0562e+00 9.0040e-01 4.0320e-02 3.5260e-01
8.3300e+02 9.4600e-01 2.8125e-01 1.0362e+00 9.4600e-01 4.3530e-02 3.5350e-01
8.3400e+02 9.3300e-01 2.7970e-01 1.0475e+00 9.3300e-01 4.2220e-02 3.5400e-01
8.3500e+02 9.8300e-01 2.7775e-01 1.0513e+00 9.8300e-01 4.5800e-02 3.5450e-01
8.3600e+02 9.6460e-01 2.8017e-01 1.0575e+00 9.6460e-01 4.3920e-02 3.5480e-01
8.3700e+02 9.8850e-01 2.7558e-01 1.0513e+00 9.8850e-01 4.5900e-02 3.5520e-01
8.3800e+02 9.8400e-01 2.7158e-01 1.0488e+00 9.8400e-01 4.5340e-02 3.5560e-01
8.3900e+02 9.7990e-01 2.7490e-01 1.0425e+00 9.7990e-01 4.5330e-02 3.5590e-01
8.4000e+02 9.9280e-01 2.7702e-01 1.0488e+00 9.9280e-01 4.5940e-02 3.5630e-01
8.4100e+02 9.8940e-01 2.7666e-01 1.0475e+00 9.8940e-01 4.5520e-02 3.5660e-01
8.4200e+02 9.7340e-01 2.6918e-01 1.0325e+00 9.7340e-01 4.4880e-02 3.5700e-01
8.4300e+02 9.7790e-01 2.7085e-01 1.0275e+00 9.7790e-01 4.5190e-02 3.5740e-01
8.4400e+02 9.6140e-01 2.7246e-01 1.0163e+00 9.6140e-01 4.4210e-02 3.5780e-01
8.4500e+02 9.8810e-01 2.6848e-01 1.0362e+00 9.8810e-01 4.5530e-02 3.5820e-01
8.4600e+02 9.8980e-01 2.6565e-01 1.0362e+00 9.8980e-01 4.5550e-02 3.5860e-01
8.4700e+02 9.6250e-01 2.6876e-01 1.0137e+00 9.6250e-01 4.4270e-02 3.5890e-01
8.4800e+02 9.6440e-01 2.6756e-01 1.0100e+00 9.6440e-01 4.4180e-02 3.5930e-01
8.4900e+02 9.5840e-01 2.6881e-01 9.9750e-01 9.5840e-01 4.3810e-02 3.5970e-01
8.5000e+02 8.6850e-01 2.6699e-01 9.3350e-01 8.6850e-01 3.9640e-02 3.6010e-01
8.5100e+02 9.4910e-01 2.6524e-01 9.8600e-01 9.4910e-01 4.3130e-02 3.6030e-01
8.5200e+02 9.4290e-01 2.6351e-01 9.8987e-01 9.4290e-01 4.2790e-02 3.6030e-01
8.5300e+02 9.3730e-01 2.6138e-01 9.6813e-01 9.3730e-01 4.2530e-02 3.6030e-01
8.5400e+02 8.2790e-01 2.6283e-01 8.9025e-01 8.2790e-01 3.7420e-02 3.6060e-01
8.5500e+02 8.8650e-01 2.6633e-01 9.2763e-01 8.8650e-01 4.0100e-02 3.6100e-01
8.5600e+02 9.4560e-01 2.6052e-01 9.8462e-01 9.4560e-01 4.2640e-02 3.6150e-01
8.5700e+02 9.6240e-01 2.5436e-01 1.0075e+00 9.6240e-01 4.3390e-02 3.6230e-01
8.5800e+02 9.6310e-01 2.5042e-01 1.0100e+00 9.6310e-01 4.3330e-02 3.6310e-01
8.5900e+02 9.6220e-01 2.6273e-01 1.0088e+00 9.6220e-01 4.3230e-02 3.6320e-01
8.6000e+02 9.5830e-01 2.6084e-01 1.0011e+00 9.5830e-01 4.2980e-02 3.6320e-01
8.6100e+02 9.5710e-01 2.5669e-01 1.0005e+00 9.5710e-01 4.2830e-02 3.6350e-01
8.6200e+02 9.6430e-01 2.6034e-01 1.0086e+00 9.6430e-01 4.3090e-02 3.6420e-01
8.6300e+02 9.7010e-01 2.5500e-01 1.0075e+00 9.7010e-01 4.3280e-02 3.6500e-01
8.6400e+02 9.4930e-01 2.3826e-01 9.9050e-01 9.4930e-01 4.2270e-02 3.6540e-01
8.6500e+02 9.3370e-01 2.4191e-01 9.6150e-01 9.3370e-01 4.1500e-02 3.6570e-01
8.6600e+02 8.2290e-01 2.5464e-01 8.8087e-01 8.2290e-01 3.6510e-02 3.6610e-01
8.6700e+02 8.8730e-01 2.5636e-01 9.2212e-01 8.8730e-01 3.9290e-02 3.6640e-01
8.6800e+02 9.2960e-01 2.4762e-01 9.6225e-01 9.2960e-01 4.1080e-02 3.6680e-01
8.6900e+02 9.2020e-01 2.5411e-01 9.6250e-01 9.2020e-01 4.0590e-02 3.6710e-01
8.7000e+02 9.3760e-01 2.5160e-01 9.7300e-01 9.3760e-01 4.1280e-02 3.6750e-01
8.7100e+02 9.2430e-01 2.4810e-01 9.6637e-01 9.2430e-01 4.0620e-02 3.6790e-01
8.7200e+02 9.3680e-01 2.4937e-01 9.7313e-01 9.3680e-01 4.1090e-02 3.6830e-01
8.7300e+02 9.2740e-01 2.4705e-01 9.6513e-01 9.2740e-01 4.0600e-02 3.6870e-01
8.7400e+02 9.1120e-01 2.4715e-01 9.4950e-01 9.1120e-01 3.9800e-02 3.6870e-01
8.7500e+02 8.9810e-01 2.4451e-01 9.4088e-01 8.9810e-01 3.9140e-02 3.6870e-01
8.7600e+02 9.2330e-01 2.4015e-01 9.5913e-01 9.2330e-01 4.0150e-02 3.6890e-01
8.7700e+02 9.2650e-01 2.4496e-01 9.6425e-01 9.2650e-01 4.0220e-02 3.6930e-01
8.7800e+02 9.2310e-01 2.4283e-01 9.6037e-01 9.2310e-01 3.9980e-02 3.6960e-01
8.7900e+02 9.0760e-01 2.3568e-01 9.4837e-01 9.0760e-01 3.9240e-02 3.7000e-01
8.8000e+02 9.1050e-01 2.4195e-01 9.4500e-01 9.1050e-01 3.9290e-02 3.7030e-01
8.8100e+02 8.8120e-01 2.3476e-01 9.2663e-01 8.8120e-01 3.7910e-02 3.7090e-01
8.8200e+02 9.0460e-01 2.3828e-01 9.4037e-01 9.0460e-01 3.8850e-02 3.7170e-01
8.8300e+02 9.0070e-01 2.4101e-01 9.4025e-01 9.0070e-01 3.8650e-02 3.7230e-01
8.8400e+02 9.0470e-01 2.3957e-01 9.4475e-01 9.0470e-01 3.8720e-02 3.7230e-01
8.8500e+02 9.1560e-01 2.4074e-01 9.5000e-01 9.1560e-01 3.9110e-02 3.7230e-01
8.8600e+02 8.8240e-01 2.3862e-01 9.2925e-01 8.8240e-01 3.7470e-02 3.7280e-01
8.8700e+02 8.8360e-01 2.3868e-01 9.2563e-01 8.8360e-01 3.7560e-02 3.7350e-01
8.8800e+02 8.9640e-01 2.3514e-01 9.3912e-01 8.9640e-01 3.7940e-02 3.7420e-01
8.8900e+02 9.0570e-01 2.3630e-01 9.4337e-01 9.0570e-01 3.8420e-02 3.7420e-01
8.9000e+02 8.9840e-01 2.2802e-01 9.4188e-01 8.9840e-01 3.7840e-02 3.7410e-01
8.9100e+02 8.9870e-01 2.2319e-01 9.3863e-01 8.9870e-01 3.7880e-02 3.7460e-01
8.9200e+02 8.8540e-01 2.2441e-01 9.3188e-01 8.8540e-01 3.7080e-02 3.7540e-01
8.9300e+02 8.5670e-01 2.2698e-01 9.2063e-01 8.5670e-01 3.5420e-02 3.7590e-01
8.9400e+02 8.4230e-01 2.2590e-01 9.2350e-01 8.4230e-01 3.4300e-02 3.7590e-01
8.9500e+02 8.1710e-01 2.2871e-01 9.2675e-01 8.1710e-01 3.2480e-02 3.7580e-01
8.9600e+02 7.7490e-01 2.2748e-01 9.3212e-01 7.7490e-01 3.0110e-02 3.7610e-01
8.9700e+02 6.9520e-01 2.2673e-01 9.2750e-01 6.9520e-01 2.5800e-02 3.7640e-01
